ID	Name	Nation(s)	Sport(s)	Era	
132952	Abubakar Abbas	BRN	ATH	2016	
105670	Saeed Ali Al-Adhreai	YEM	ATH	2004	
114991	Denis Alekseyev	RUS	ATH	2008—2012	
135420	Mehboob Ali	PAK	ATH	2016	
105680	Nagmeldin Ali	SUD	ATH	2004—2008	
115000	Fernando de Almeida	BRA	ATH	2008	
115022	Naiel D'Almeida	STP	ATH	2008	
86906	Sean Baldock	GBR	ATH	2000—2004	
105666	Lewis Banda	ZIM	ATH	2004—2008	
120292	Daundre Barnaby	CAN	ATH	2012	
105684	Tim Benjamin	GBR	ATH	2004	
133555	Anas Beshr	EGY	ATH	2016	
105667	Mathews Binu	IND	ATH	2004	
88192	Hamdan Al-Bishi	KSA	ATH	2000—2004	
125054	Liemarvin Bonevacia	IOA NED	ATH	2012—2016	
115008	Jonathan Borlée	BEL	ATH	2008—2016	
114990	Kévin Borlée	BEL	ATH	2008—2016	
122036	Alberth Bravo	VEN	ATH	2012—2016	
114997	Nery Brenes	CRC	ATH	2008—2016	
114995	Ivano Bucci	SMR	ATH	2008	
127110	Vitaliy Butrym	UKR	ATH	2012—2016	
86909	Daniel Caines	GBR	ATH	2000—2004	
86798	David Canal	ESP	ATH	2000—2004	
73478	Alejandro Cárdenas	MEX	ATH	1992—2004	
136091	Machel Cedenio	TTO	ATH	2016	
115002	Ricardo Chambers	JAM	ATH	2008	
135637	James Nyang Chiengjiek	ROT	ATH	2016	
115014	Tyler Christopher	CAN	ATH	2008	
114989	Williams Collazo	CUB	ATH	2008—2016	
123136	Gustavo Cuesta	DOM	ATH	2012—2016	
115017	Daniel Dąbrowski	POL	ATH	2008	
105674	Malachi Davis	GBR	ATH	2004	
121810	Marcell Deák Nagy	HUN	ATH	2012	
105676	Dadi Denis	HAI	ATH	2004	
124228	Bereket Desta	ETH	ATH	2012	
82644	Stelios Dimotsios	GRE	ATH	2000—2008	
105683	Leslie Djhone	FRA	ATH	2004—2008	
65365	Troy Douglas	BER NED	ATH	1988—2004	
115020	Maksim Dyldin	RUS	ATH	2008—2012	
126284	Kristijan Efremov	MKD	ATH	2012	
135296	Orukpe Eraiyokan	NGR	ATH	2016	
132760	Hederson Estefani	BRA	ATH	2016	
123903	Bahaa Al-Farra	PLE	ATH	2012	
70891	Alleyne Francique	GRN	ATH	1996—2008	
105661	Takeshi Fujiwara	ESA	ATH	2004	
105657	Anton Galkin	RUS	ATH	2004	
134589	Matteo Galvan	ITA	ATH	2016	
121147	Winston George	GUY	ATH	2012—2016	
115019	David Gillick	IRL	ATH	2008	
115021	Mathieu Gnanligo	BEN	ATH	2008—2012	
107822	Jermaine Gonzales	JAM	ATH	2004—2012	
115004	Rudolf Götz	CZE	ATH	2008	
82647	Tasos Gousis	GRE	ATH	2000—2004	
135607	Abdalelah Haroun	QAT	ATH	2016	
122831	Sajjad Hashemi	IRI	ATH	2012	
64295	Adem Hecini	ALG	ATH	1996—2004	
115018	Tabarie Henry	ISV	ATH	2008—2012	
