ID	Name	Nation(s)	Sport(s)	Era	
104964	Nicole Teter	USA	ATH	2004—2008	
130033	Gudaf Tsegay	ETH	ATH	2016	
104966	Binnaz Uslu	TUR	ATH	2004—2012	
105041	Svetlana Usovich	BLR	ATH	2004—2012	
129817	Lisneidy Veitía	CUB	ATH	2010—2016	
75955	Letitia Vriesde	SUR	ATH	1988—2004	
129546	Wang Chunyu	CHN	ATH	2016	
132021	Chrishuna Williams	USA	ATH	2016	
132012	Ajeé Wilson	USA	ATH	2016	
129155	Noélie Yarigo	BEN	ATH	2016	
